timestamp,image_name,s3_url
2026-05-09 22:29:40,no_helmet_20260509_222939.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_222939.jpg
2026-05-09 22:29:49,no_helmet_20260509_222947.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_222947.jpg
2026-05-09 22:29:55,no_helmet_20260509_222954.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_222954.jpg
2026-05-09 22:30:06,no_helmet_20260509_223004.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_223004.jpg
2026-05-09 22:30:11,no_helmet_20260509_223010.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_223010.jpg
2026-05-09 22:30:16,no_helmet_20260509_223015.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260509_223015.jpg
2026-05-10 00:52:32,no_helmet_20260510_005228.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_005228.jpg
2026-05-10 00:52:51,no_helmet_20260510_005248.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_005248.jpg
2026-05-10 00:53:05,no_helmet_20260510_005302.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_005302.jpg
2026-05-10 00:53:15,no_helmet_20260510_005310.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_005310.jpg
2026-05-10 00:53:53,no_helmet_20260510_005349.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_005349.jpg
2026-05-10 00:53:59,no_helmet_20260510_005357.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_005357.jpg
2026-05-10 00:54:10,no_helmet_20260510_005406.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_005406.jpg
2026-05-10 00:54:21,no_helmet_20260510_005417.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_005417.jpg
2026-05-10 00:54:36,no_helmet_20260510_005433.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_005433.jpg
2026-05-10 00:54:48,no_helmet_20260510_005445.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_005445.jpg
2026-05-10 00:55:02,no_helmet_20260510_005458.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_005458.jpg
2026-05-10 00:55:13,no_helmet_20260510_005510.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_005510.jpg
2026-05-10 10:24:22,no_helmet_20260510_102419.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_102419.jpg
2026-05-10 10:24:30,no_helmet_20260510_102428.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_102428.jpg
2026-05-10 10:24:35,no_helmet_20260510_102434.jpg,https://helmet-alert-images.s3.us-east-1.amazonaws.com/no_helmet_20260510_102434.jpg
